election_number,date,candidates,perks,mayor,minister,Perks.ATimeForGiving,Perks.ArcaneCatalyst,Perks.AstralNegotiator,Perks.Benediction,Perks.BloomingBusiness,Perks.Bribe,Perks.ChivalrousCarnival,Perks.DarkerAuctions,Perks.DoubleMobsHP,Perks.DoubleTrouble,Perks.EZPZ,Perks.ExtraEvent,Perks.ExtraEventFishing_Festival,Perks.ExtraEventMining_Fiesta,Perks.ExtraEventSpooky_Festival,Perks.ExtraEventSweet_Tooth,Perks.FishingFestival,Perks.FishingXPBuff,Perks.GOATed,Perks.Jerrypocalypse,Perks.LongTermInvestment,Perks.LuckOfTheSea,Perks.Lucky,Perks.MagicXPBoost,Perks.Marauder,Perks.MiningFiesta,Perks.MiningXPBuff,Perks.MoarSkillz,Perks.MoltenForge,Perks.MythologicalRitual,Perks.Pathfinder,Perks.PeltPocalypse,Perks.Perkpocalypse,Perks.PestEradicator,Perks.PetXPBuff,Perks.Prospection,Perks.QuadTaxes,Perks.SharingIsCaring,Perks.ShoppingSpree,Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.Statspocalypse,Perks.StockExchange,Perks.SweetBenevolence,Perks.TurboMinions,Perks.VolumeTrading
259,"February 9, 2023","Cole,Diana,Diaz,Finnegan,Paul","Perks.Prospection,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.Benediction",Diaz,Diana,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
260,"February 15, 2023","Cole,Diana,Finnegan,Foxy,Paul","Perks.Prospection,Perks.PetXPBuff,Perks.BloomingBusiness,Perks.ExtraEvent,Perks.Benediction",Diana,Paul,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,"February 20, 2023","Aatrox,Cole,Foxy,Marina,Paul","Perks.SlashedPricing,Perks.Prospection,Perks.MiningFiesta,Perks.ExtraEvent,Perks.FishingXPBuff,Perks.FishingFestival,Perks.Benediction",Cole,Marina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
262,"February 25, 2023","Aatrox,Diana,Diaz,Finnegan,Paul","Perks.SlashedPricing,Perks.Pathfinder,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.BloomingBusiness,Perks.Benediction,Perks.Marauder",Diana,Aatrox,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
263,"March 2, 2023","Aatrox,Cole,Foxy,Marina,Paul","Perks.SlashedPricing,Perks.Pathfinder,Perks.MiningXPBuff,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving,Perks.FishingFestival,Perks.FishingXPBuff,Perks.LuckOfTheSea,Perks.Benediction,Perks.Marauder,Perks.EZPZ",Paul,Marina,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
264,"March 7, 2023","Aatrox,Cole,Diana,Foxy,Scorpius","Perks.Pathfinder,Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.MiningXPBuff,Perks.MiningFiesta,Perks.Lucky,Perks.ExtraEventSpooky_Festival,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.Bribe,Perks.DarkerAuctions",Scorpius,Aatrox,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
265,"March 12, 2023","Diana,Diaz,Finnegan,Marina,Paul","Perks.Lucky,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.BloomingBusiness,Perks.FishingXPBuff,Perks.FishingFestival,Perks.LuckOfTheSea,Perks.Benediction",Marina,Diana,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,"March 18, 2023","Aatrox,Cole,Diana,Foxy,Paul","Perks.SlashedPricing,Perks.Pathfinder,Perks.SlayerXPBuff,Perks.MiningXPBuff,Perks.MiningFiesta,Perks.MythologicalRitual,Perks.Lucky,Perks.PetXPBuff,Perks.ExtraEventFishing_Festival,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.Benediction,Perks.Marauder",Aatrox,Diana,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
267,"March 23, 2023","Cole,Diana,Diaz,Marina,Paul","Perks.MiningXPBuff,Perks.MiningFiesta,Perks.Prospection,Perks.Lucky,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.LuckOfTheSea,Perks.Marauder,Perks.Benediction,Perks.EZPZ",Diana,Cole,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,"March 28, 2023","Aatrox,Cole,Diaz,Finnegan,Paul","Perks.SlashedPricing,Perks.MiningXPBuff,Perks.MiningFiesta,Perks.Prospection,Perks.LongTermInvestment,Perks.BloomingBusiness,Perks.Marauder,Perks.Benediction,Perks.EZPZ",Paul,Cole,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269,"April 2, 2023","Aatrox,Diana,Diaz,Foxy,Marina","Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ATimeForGiving,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.LuckOfTheSea",Aatrox,Foxy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5
270,"April 7, 2023","Cole,Diana,Diaz,Finnegan,Foxy","Perks.MiningFiesta,Perks.MiningXPBuff,Perks.Prospection,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.GOATed,Perks.ATimeForGiving,Perks.ExtraEventMining_Fiesta,Perks.SweetBenevolence",Cole,Finnegan,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
271,"April 12, 2023","Aatrox,Diana,Finnegan,Marina,Paul","Perks.Pathfinder,Perks.MythologicalRitual,Perks.Lucky,Perks.BloomingBusiness,Perks.GOATed,Perks.PeltPocalypse,Perks.LuckOfTheSea,Perks.Benediction",Finnegan,Diana,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,"April 18, 2023","Derpy,Diaz,Foxy,Marina,Paul","Perks.QuadTaxes,Perks.TurboMinions,Perks.DoubleMobsHP,Perks.MoarSkillz,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ATimeForGiving,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.LuckOfTheSea,Perks.Benediction,Perks.Marauder",Derpy,Paul,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5
273,"April 23, 2023","Aatrox,Diana,Diaz,Foxy,Paul","Perks.Pathfinder,Perks.SlayerXPBuff,Perks.Lucky,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.Marauder,Perks.Benediction,Perks.EZPZ",Paul,Diana,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.5
274,"April 28, 2023","Aatrox,Diaz,Finnegan,Foxy,Marina","Perks.Pathfinder,Perks.SlayerXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.PeltPocalypse,Perks.ATimeForGiving,Perks.ExtraEventMining_Fiesta,Perks.SweetBenevolence,Perks.LuckOfTheSea,Perks.FishingFestival",Aatrox,Marina,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.5
275,"May 3, 2023","Diana,Diaz,Finnegan,Foxy,Paul","Perks.Lucky,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.PeltPocalypse,Perks.GOATed,Perks.ExtraEventSpooky_Festival,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.Benediction",Diana,Finnegan,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
276,"May 8, 2023","Cole,Diaz,Finnegan,Marina,Paul","Perks.MiningFiesta,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.GOATed,Perks.PeltPocalypse,Perks.BloomingBusiness,Perks.LuckOfTheSea,Perks.FishingFestival,Perks.Benediction",Finnegan,Marina,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
277,"May 13, 2023","Aatrox,Diana,Diaz,Marina,Paul","Perks.SlayerXPBuff,Perks.Lucky,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.FishingFestival,Perks.LuckOfTheSea,Perks.FishingXPBuff,Perks.Benediction,Perks.EZPZ",Marina,Paul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
278,"May 19, 2023","Aatrox,Diana,Finnegan,Foxy,Paul","Perks.SlayerXPBuff,Perks.SlashedPricing,Perks.Lucky,Perks.PeltPocalypse,Perks.ExtraEventSpooky_Festival,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.EZPZ,Perks.Benediction,Perks.Marauder",Paul,Aatrox,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
279,"May 24, 2023","Aatrox,Cole,Diana,Diaz,Marina","Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.Pathfinder,Perks.MiningFiesta,Perks.Lucky,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.FishingFestival",Aatrox,Cole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.5
280,"May 29, 2023","Cole,Diana,Diaz,Jerry,Paul","Perks.MiningFiesta,Perks.MiningXPBuff,Perks.Lucky,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.Perkpocalypse,Perks.Statspocalypse,Perks.Jerrypocalypse,Perks.Benediction",Jerry,Cole,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5
281,"June 3, 2023","Aatrox,Cole,Diana,Marina,Paul","Perks.SlashedPricing,Perks.MiningFiesta,Perks.MiningXPBuff,Perks.Prospection,Perks.Lucky,Perks.PetXPBuff,Perks.FishingFestival,Perks.Benediction,Perks.Marauder",Cole,Paul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282,"June 8, 2023","Aatrox,Diana,Diaz,Foxy,Marina","Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.Lucky,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.FishingFestival",Aatrox,Foxy,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.5
283,"June 13, 2023","Cole,Diaz,Foxy,Marina,Paul","Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ATimeForGiving,Perks.ExtraEventSpooky_Festival,Perks.SweetBenevolence,Perks.FishingFestival,Perks.FishingXPBuff,Perks.Benediction,Perks.Marauder",Marina,Paul,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
284,"June 19, 2023","Diana,Diaz,Finnegan,Foxy,Paul","Perks.Lucky,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.PeltPocalypse,Perks.BloomingBusiness,Perks.GOATed,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.EZPZ,Perks.Benediction",Diana,Finnegan,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
285,"June 24, 2023","Cole,Diaz,Foxy,Marina,Paul","Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ExtraEventMining_Fiesta,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.FishingXPBuff,Perks.EZPZ,Perks.Benediction",Paul,Foxy,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
286,"June 29, 2023","Aatrox,Diana,Diaz,Foxy,Marina","Perks.SlayerXPBuff,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ExtraEventSpooky_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.FishingXPBuff",Diana,Foxy,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.5
287,"July 4, 2023","Aatrox,Cole,Finnegan,Foxy,Marina","Perks.SlayerXPBuff,Perks.Prospection,Perks.MiningXPBuff,Perks.PeltPocalypse,Perks.BloomingBusiness,Perks.GOATed,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.FishingXPBuff,Perks.LuckOfTheSea",Finnegan,Aatrox,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
288,"July 9, 2023","Aatrox,Cole,Diaz,Foxy,Scorpius","Perks.SlayerXPBuff,Perks.Prospection,Perks.MiningXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ExtraEventMining_Fiesta,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.Bribe,Perks.DarkerAuctions",Scorpius,Aatrox,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.5
289,"July 14, 2023","Aatrox,Diana,Finnegan,Marina,Paul","Perks.SlayerXPBuff,Perks.MythologicalRitual,Perks.GOATed,Perks.FishingXPBuff,Perks.LuckOfTheSea,Perks.FishingFestival,Perks.EZPZ",Marina,Aatrox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
290,"July 20, 2023","Cole,Diana,Diaz,Finnegan,Foxy","Perks.Prospection,Perks.MiningXPBuff,Perks.MiningFiesta,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.GOATed,Perks.ExtraEventSpooky_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving",Cole,Diana,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
292,"July 30, 2023","Aatrox,Cole,Finnegan,Foxy,Marina","Perks.SlayerXPBuff,Perks.Pathfinder,Perks.MiningFiesta,Perks.PeltPocalypse,Perks.BloomingBusiness,Perks.GOATed,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.LuckOfTheSea,Perks.FishingFestival",Aatrox,Finnegan,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0
293,"August 4, 2023","Cole,Diana,Foxy,Marina,Paul","Perks.MiningFiesta,Perks.PetXPBuff,Perks.ExtraEventMining_Fiesta,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.LuckOfTheSea,Perks.FishingFestival,Perks.Marauder,Perks.EZPZ",Paul,Marina,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
294,"August 9, 2023","Cole,Diana,Diaz,Finnegan,Foxy","Perks.Prospection,Perks.MiningFiesta,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.PeltPocalypse,Perks.BloomingBusiness,Perks.GOATed,Perks.ExtraEventSpooky_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving",Diana,Finnegan,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
295,"August 14, 2023","Aatrox,Cole,Diaz,Foxy,Paul","Perks.Pathfinder,Perks.Prospection,Perks.MiningXPBuff,Perks.MiningFiesta,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.Benediction",Cole,Aatrox,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5
